Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A52.610137%2B00%3A00,1,0,2379.4270389989833,2379.4270389989833,2379.4270389989833,2379.4270389989833,57.0,0.01735432706601488,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A52.614011%2B00%3A00,1,0,2327.443417001632,2327.443417001632,2327.443417001632,2327.443417001632,57.0,0.01735432706601488,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A52.939047%2B00%3A00,1,0,1926.413125002,1926.413125002,1926.413125002,1926.413125002,57.0,0.01735432706601488,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A53.053500%2B00%3A00,1,0,4017.977940995479,4017.977940995479,4017.977940995479,4017.977940995479,57.0,0.01735432706601488,0.0,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A53.441472%2B00%3A00,1,0,4561.015260995191,4561.015260995191,4561.015260995191,4561.015260995191,57.0,0.01735432706601488,0.0,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A54.000740%2B00%3A00,1,0,784.8153849990922,784.8153849990922,784.8153849990922,784.8153849990922,57.0,0.01735432706601488,0.0,780,780,780,780,780,780,780,780,780,780,780
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A54.025287%2B00%3A00,1,0,949.0767130046152,949.0767130046152,949.0767130046152,949.0767130046152,57.0,0.01735432706601488,0.0,950,950,950,950,950,950,950,950,950,950,950
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A54.212132%2B00%3A00,1,0,1125.87373599672,1125.87373599672,1125.87373599672,1125.87373599672,57.0,0.01735432706601488,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A54.305296%2B00%3A00,1,0,3941.285034001339,3941.285034001339,3941.285034001339,3941.285034001339,57.0,0.01735432706601488,0.0,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A54.357952%2B00%3A00,1,0,415.83307800465263,415.83307800465263,415.83307800465263,415.83307800465263,57.0,0.01735432706601488,0.0,420,420,420,420,420,420,420,420,420,420,420
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A54.635367%2B00%3A00,1,0,229.68696199677652,229.68696199677652,229.68696199677652,229.68696199677652,57.0,0.01735432706601488,0.0,230,230,230,230,230,230,230,230,230,230,230
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A54.649021%2B00%3A00,1,0,1837.9608859977452,1837.9608859977452,1837.9608859977452,1837.9608859977452,57.0,0.01735432706601488,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A54.866420%2B00%3A00,1,0,1618.8472219946561,1618.8472219946561,1618.8472219946561,1618.8472219946561,57.0,0.01735432706601488,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A54.955098%2B00%3A00,1,0,1500.902945001144,1500.902945001144,1500.902945001144,1500.902945001144,57.0,0.01735432706601488,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A55.026816%2B00%3A00,1,0,1427.2959919981076,1427.2959919981076,1427.2959919981076,1427.2959919981076,57.0,0.01735432706601488,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A55.120036%2B00%3A00,1,0,1335.056538999197,1335.056538999197,1335.056538999197,1335.056538999197,57.0,0.01735432706601488,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A55.400299%2B00%3A00,1,0,1051.9777070003329,1051.9777070003329,1051.9777070003329,1051.9777070003329,57.0,0.01735432706601488,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A55.591838%2B00%3A00,1,0,865.0978509976994,865.0978509976994,865.0978509976994,865.0978509976994,57.0,0.01735432706601488,0.0,870,870,870,870,870,870,870,870,870,870,870
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A56.391905%2B00%3A00,1,0,3941.063452999515,3941.063452999515,3941.063452999515,3941.063452999515,57.0,0.01735432706601488,0.0,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A56.393057%2B00%3A00,1,0,2433.5520359963994,2433.5520359963994,2433.5520359963994,2433.5520359963994,57.0,0.01735432706601488,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A56.394296%2B00%3A00,1,0,4300.668001000304,4300.668001000304,4300.668001000304,4300.668001000304,57.0,0.01735432706601488,0.0,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A56.395224%2B00%3A00,1,0,2621.861596002418,2621.861596002418,2621.861596002418,2621.861596002418,57.0,0.01735432706601488,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A56.397531%2B00%3A00,1,0,2508.915913000237,2508.915913000237,2508.915913000237,2508.915913000237,57.0,0.01735432706601488,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A56.412942%2B00%3A00,1,0,2604.4913090008777,2604.4913090008777,2604.4913090008777,2604.4913090008777,57.0,0.01735432706601488,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A56.420251%2B00%3A00,1,0,4505.933211999945,4505.933211999945,4505.933211999945,4505.933211999945,57.0,0.01735432706601488,0.0,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A56.430990%2B00%3A00,1,0,2477.675784000894,2477.675784000894,2477.675784000894,2477.675784000894,57.0,0.01735432706601488,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A56.450708%2B00%3A00,1,0,2455.550940001558,2455.550940001558,2455.550940001558,2455.550940001558,57.0,0.01735432706601488,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A56.492392%2B00%3A00,1,0,2418.283938000968,2418.283938000968,2418.283938000968,2418.283938000968,57.0,0.01735432706601488,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A56.684061%2B00%3A00,1,0,3625.9776809965842,3625.9776809965842,3625.9776809965842,3625.9776809965842,57.0,0.01735432706601488,0.0,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A56.779923%2B00%3A00,1,0,3530.884744999639,3530.884744999639,3530.884744999639,3530.884744999639,57.0,0.01735432706601488,0.0,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A56.995152%2B00%3A00,1,0,1912.0091639997554,1912.0091639997554,1912.0091639997554,1912.0091639997554,57.0,0.01735432706601488,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A57.549181%2B00%3A00,1,0,3147.4074800062226,3147.4074800062226,3147.4074800062226,3147.4074800062226,57.0,0.01735432706601488,0.0,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A57.614516%2B00%3A00,1,0,4592.7701460022945,4592.7701460022945,4592.7701460022945,4592.7701460022945,57.0,0.01735432706601488,0.0,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A57.963738%2B00%3A00,1,0,2732.4296000006143,2732.4296000006143,2732.4296000006143,2732.4296000006143,57.0,0.01735432706601488,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A58.153487%2B00%3A00,1,0,753.3421730040573,753.3421730040573,753.3421730040573,753.3421730040573,57.0,0.01735432706601488,0.0,750,750,750,750,750,750,750,750,750,750,750
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A58.238163%2B00%3A00,1,0,3968.2589570002165,3968.2589570002165,3968.2589570002165,3968.2589570002165,57.0,0.01735432706601488,0.0,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A58.504573%2B00%3A00,1,0,3703.7461470026756,3703.7461470026756,3703.7461470026756,3703.7461470026756,57.0,0.01735432706601488,0.0,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A58.505907%2B00%3A00,1,0,3701.7733000029693,3701.7733000029693,3701.7733000029693,3701.7733000029693,57.0,0.01735432706601488,0.0,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A58.541145%2B00%3A00,1,0,3931.452506003552,3931.452506003552,3931.452506003552,3931.452506003552,57.0,0.01735432706601488,0.0,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A58.608409%2B00%3A00,1,0,3722.1190619966364,3722.1190619966364,3722.1190619966364,3722.1190619966364,57.0,0.01735432706601488,0.0,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A58.880478%2B00%3A00,1,0,3327.4630369996885,3327.4630369996885,3327.4630369996885,3327.4630369996885,57.0,0.01735432706601488,0.0,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A58.978168%2B00%3A00,1,0,3228.488829001435,3228.488829001435,3228.488829001435,3228.488829001435,57.0,0.01735432706601488,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A59.104514%2B00%3A00,1,0,2399.9054189989693,2399.9054189989693,2399.9054189989693,2399.9054189989693,57.0,0.01735432706601488,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A59.201138%2B00%3A00,1,0,656.3596170017263,656.3596170017263,656.3596170017263,656.3596170017263,57.0,0.01735432706601488,0.0,660,660,660,660,660,660,660,660,660,660,660
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A59.208199%2B00%3A00,1,0,644.5380459990702,644.5380459990702,644.5380459990702,644.5380459990702,57.0,0.01735432706601488,0.0,640,640,640,640,640,640,640,640,640,640,640
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A59.288897%2B00%3A00,1,0,3183.9863569985027,3183.9863569985027,3183.9863569985027,3183.9863569985027,57.0,0.01735432706601488,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A59.372547%2B00%3A00,1,0,497.9059329998563,497.9059329998563,497.9059329998563,497.9059329998563,57.0,0.01735432706601488,0.0,500,500,500,500,500,500,500,500,500,500,500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A59.656546%2B00%3A00,1,0,1870.031819002179,1870.031819002179,1870.031819002179,1870.031819002179,57.0,0.01735432706601488,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A59.670813%2B00%3A00,1,0,237.46065399609506,237.46065399609506,237.46065399609506,237.46065399609506,57.0,0.01735432706601488,0.0,240,240,240,240,240,240,240,240,240,240,240
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A59.791238%2B00%3A00,1,0,2490.995145002671,2490.995145002671,2490.995145002671,2490.995145002671,57.0,0.01735432706601488,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A54%3A59.957835%2B00%3A00,1,0,1589.180356997531,1589.180356997531,1589.180356997531,1589.180356997531,57.0,0.01735432706601488,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A00.066403%2B00%3A00,1,0,1504.7357069997815,1504.7357069997815,1504.7357069997815,1504.7357069997815,57.0,0.01735432706601488,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A00.858303%2B00%3A00,1,0,1122.7717379952082,1122.7717379952082,1122.7717379952082,1122.7717379952082,57.0,0.01735432706601488,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A01.211313%2B00%3A00,1,0,828.5578010036261,828.5578010036261,828.5578010036261,828.5578010036261,57.0,0.01735432706601488,0.0,830,830,830,830,830,830,830,830,830,830,830
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A01.336438%2B00%3A00,1,0,2769.5204460032983,2769.5204460032983,2769.5204460032983,2769.5204460032983,57.0,0.01735432706601488,0.0,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A01.809641%2B00%3A00,1,0,1452.1081749990117,1452.1081749990117,1452.1081749990117,1452.1081749990117,57.0,0.01735432706601488,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A01.839907%2B00%3A00,1,0,1623.10256499768,1623.10256499768,1623.10256499768,1623.10256499768,57.0,0.01735432706601488,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A02.442422%2B00%3A00,1,0,1191.8877689968213,1191.8877689968213,1191.8877689968213,1191.8877689968213,57.0,0.01735432706601488,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A02.697431%2B00%3A00,1,0,2448.14786400093,2448.14786400093,2448.14786400093,2448.14786400093,57.0,0.01735432706601488,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A03.054851%2B00%3A00,1,0,2042.2029929977725,2042.2029929977725,2042.2029929977725,2042.2029929977725,57.0,0.01735432706601488,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A03.524542%2B00%3A00,1,0,414.66866500559263,414.66866500559263,414.66866500559263,414.66866500559263,57.0,0.01735432706601488,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A03.539230%2B00%3A00,1,0,462.3806660019909,462.3806660019909,462.3806660019909,462.3806660019909,57.0,0.01735432706601488,0.0,460,460,460,460,460,460,460,460,460,460,460
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A03.631123%2B00%3A00,1,0,739.4193810032448,739.4193810032448,739.4193810032448,739.4193810032448,57.0,0.01735432706601488,0.0,740,740,740,740,740,740,740,740,740,740,740
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A03.818142%2B00%3A00,1,0,1358.2159659999888,1358.2159659999888,1358.2159659999888,1358.2159659999888,57.0,0.01735432706601488,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A04.004263%2B00%3A00,1,0,1447.1608750027372,1447.1608750027372,1447.1608750027372,1447.1608750027372,57.0,0.01735432706601488,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A04.053466%2B00%3A00,1,0,1137.4422660010168,1137.4422660010168,1137.4422660010168,1137.4422660010168,57.0,0.01735432706601488,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A04.241936%2B00%3A00,1,0,904.6020079986192,904.6020079986192,904.6020079986192,904.6020079986192,57.0,0.01735432706601488,0.0,900,900,900,900,900,900,900,900,900,900,900
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-14T05%3A55%3A04.295913%2B00%3A00,1,0,848.5838959968532,848.5838959968532,848.5838959968532,848.5838959968532,57.0,0.01735432706601488,0.0,850,850,850,850,850,850,850,850,850,850,850
